accession_id	length	is_complete	is_annotated	isolate_collection_date	location	region	submitter_country	release_date	update_date
MW355240.1	7247.0		True	2019-04-23	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355239.1	7253.0		True	2019-03-24	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355238.1	7305.0		True	2017-04-13	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355237.1	7201.0		True	2018-09-24	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355236.1	7232.0		True	2018-08-27	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355235.1	7162.0		True	2018-09-04	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355234.1	7191.0		True	2017-10-04	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355233.1	7149.0		True	2018-11-06	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355232.1	7193.0		True	2019-01-30	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355231.1	7163.0		True	2019-01-31	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355230.1	7312.0		True	2018-10-10	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355229.1	7153.0		True	2017-04-10	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355228.1	7320.0		True	2018-07-01	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355227.1	7176.0		True	2017-05-10	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355226.1	7230.0		True	2019-08-12	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355225.1	7192.0		True	2019-04-16	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355224.1	7165.0		True	2019-01-10	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355223.1	7239.0		True	2019-03-07	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355222.1	7237.0		True	2018-08-12	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355221.1	7208.0		True	2019-02-14	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355220.1	7190.0		True	2017-11-15	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355219.1	7323.0		True	2019-03-05	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355218.1	7164.0		True	2017-08-17	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MW355217.1	7233.0		True	2019-03-13	France	Europe	France	2021-03-03T00:00:00Z	2021-03-03T00:00:00Z
MT840367.1	7190.0		True	2019	Italy	Europe		2020-10-28T00:00:00Z	2020-10-28T00:00:00Z
MT840366.1	7087.0		True	2019	Italy	Europe		2020-10-28T00:00:00Z	2020-10-28T00:00:00Z
MT840363.1	7237.0		True	2019	Italy	Europe		2020-10-28T00:00:00Z	2020-10-28T00:00:00Z
MT840362.1	7002.0		True	2018	Italy	Europe		2020-10-28T00:00:00Z	2020-10-28T00:00:00Z
MT840360.1	7067.0		True	2018	Italy	Europe		2020-10-28T00:00:00Z	2020-10-28T00:00:00Z
MT840359.1	7211.0		True	2018	Italy	Europe		2020-10-12T00:00:00Z	2020-10-12T00:00:00Z
MT364355.1	7308.0		True	2019-11-24	China	Asia	China	2020-09-07T00:00:00Z	2020-09-07T00:00:00Z
MN646696.1	7306.0		True	2004	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646695.1	7341.0		True	2013	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646694.1	7291.0		True	2013	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646693.1	7424.0		True	2013	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646692.1	7315.0		True	2013	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646691.1	7345.0		True	2011	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646690.1	7342.0		True	2011	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN646689.1	7307.0		True	2004	France	Europe	France	2020-01-21T00:00:00Z	2020-01-21T00:00:00Z
MN629976.1	7094.0		True	2015	Netherlands	Europe	Netherlands	2019-12-16T00:00:00Z	2019-12-16T00:00:00Z
MN614141.1	7232.0		True	2010-10	Netherlands	Europe	Netherlands	2019-12-16T00:00:00Z	2019-12-16T00:00:00Z
MN614140.1	7190.0		True	2010-08	Netherlands	Europe	Netherlands	2019-12-16T00:00:00Z	2019-12-16T00:00:00Z
MN614139.1	7110.0		True	2010-10	Netherlands	Europe	Netherlands	2019-12-16T00:00:00Z	2019-12-16T00:00:00Z
MN401238.1	7138.0		True	2013-10-08	France	Europe	France	2019-11-30T00:00:00Z	2019-11-30T00:00:00Z
MN401237.1	7232.0		True	2017-10-02	France	Europe	France	2019-11-30T00:00:00Z	2019-11-30T00:00:00Z
MK390971.1	7210.0		True	2017-05-18	Italy	Europe	Italy	2019-03-26T00:00:00Z	2019-03-26T00:00:00Z
MK390970.1	7210.0		True	2017-06-09	Italy	Europe	Italy	2019-03-26T00:00:00Z	2019-03-26T00:00:00Z
MK330953.1	7270.0		True	2018-07-01	China	Asia	China	2019-07-14T00:00:00Z	2019-07-14T00:00:00Z
MK192409.1	7085.0		True	2010	Czech Republic: Hayek	Europe	Germany	2019-08-15T00:00:00Z	2019-11-05T00:00:00Z
MK192408.1	7040.0		True	2010	Czech Republic: Zalesi	Europe	Germany	2019-08-15T00:00:00Z	2019-11-05T00:00:00Z
MK192407.1	7091.0		True	2010	Germany: Bavaria, Falkenstein	Europe	Germany	2019-08-15T00:00:00Z	2019-11-05T00:00:00Z
MK192406.1	7034.0		True	2010	Germany: North Rhine-Westphalia, Billerbeck	Europe	Germany	2019-08-15T00:00:00Z	2019-11-05T00:00:00Z
MK192405.1	7019.0		True	2009	Germany: Brandenburg, Spremberg	Europe	Germany	2019-08-15T00:00:00Z	2019-11-05T00:00:00Z
MK050463.1	7186.0		True	2008	Germany	Europe	Germany	2019-06-03T00:00:00Z	2019-06-03T00:00:00Z
MH504163.1	7189.0		True	2014-04	United Kingdom: London	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504162.1	7210.0		True	2014-03	United Kingdom: Aylesbury	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504161.1	7194.0		True	2014-04	United Kingdom: Exeter	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504159.1	7187.0		True	2014-04	United Kingdom: Surrey	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504158.1	7197.0		True	2014-06	United Kingdom: Oldham	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504157.1	7184.0		True	2014-06	United Kingdom: London	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504156.1	7189.0		True	2014-10	United Kingdom: London	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504155.1	7189.0		True	2014-12	United Kingdom: Brighton	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504154.1	7197.0		True	2014-03	United Kingdom: Hillingdon	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504152.1	7235.0		True	2014-07	United Kingdom: Belfast	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504151.1	7216.0		True	2014-08	United Kingdom: Swansea	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504150.1	7236.0		True	2014-09	United Kingdom: South Shields	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504149.1	7226.0		True	2014-09	United Kingdom: London	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504148.1	7222.0		True	2014-08	United Kingdom: Bristol	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504147.1	7217.0		True	2014-09	United Kingdom: Leeds	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504146.1	7241.0		True	2014-09	United Kingdom: Chichester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504145.1	7241.0		True	2014-08	United Kingdom: Surrey	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504144.1	7236.0		True	2014-10	United Kingdom: Swansea	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504143.1	7234.0		True	2014-11	United Kingdom: Derby	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504142.1	7235.0		True	2014-11	United Kingdom: Manchester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504141.1	7222.0		True	2014-12	United Kingdom: Portsmouth	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504140.1	7241.0		True	2014-12	United Kingdom: Nottingham	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504139.1	7230.0		True	2014-12	United Kingdom: Gloucester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504138.1	7237.0		True	2014-11	United Kingdom: Oldham	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504137.1	7237.0		True	2014-11	United Kingdom: Poole	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504136.1	7218.0		True	2014-11	United Kingdom: Gloucester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504135.1	7237.0		True	2014-12	United Kingdom: Southampton	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504133.1	7229.0		True	2014-12	United Kingdom: Oxford	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504132.1	7215.0		True	2014-12	United Kingdom: Manchester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504130.1	7206.0		True	2014-12	United Kingdom: Newcastle	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504129.1	7237.0		True	2015-01	United Kingdom: Poole	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504128.1	7231.0		True	2015-01	United Kingdom: Brighton	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504127.1	7221.0		True	2015-01	United Kingdom: Gloucester	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504126.1	7236.0		True	2015-01	United Kingdom: Surrey	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504125.1	7229.0		True	2015-01	United Kingdom: Aylesbury	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH504124.1	7237.0		True	2015-01	United Kingdom: Bedford	Europe	Saudi Arabia	2019-03-03T00:00:00Z	2019-03-03T00:00:00Z
MH450031.1	7215.0		True	2015-03-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450030.1	7219.0		True	2015-03-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450029.1	7219.0		True	2015-02-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450028.1	7215.0		True	2015-02-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450027.1	7215.0		True	2015-02-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450026.1	7207.0		True	2015-06-05	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450025.1	7219.0		True	2015-06-05	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450024.1	7212.0		True	2015-06-02	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450023.1	7219.0		True	2015-02-01	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450022.1	7270.0		True	2018-02-14	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450021.1	7224.0		True	2017-12-27	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH450020.1	7227.0		True	2015-09-03	Thailand	Asia	Thailand	2019-07-07T00:00:00Z	2019-07-07T00:00:00Z
MH410176.1	7239.0		True	2017	China	Asia		2019-01-21T00:00:00Z	2019-03-18T00:00:00Z
MH410175.1	7239.0		True	2017	China	Asia		2019-01-21T00:00:00Z	2019-03-18T00:00:00Z
MH410174.1	7239.0		True	2017	China	Asia		2019-01-21T00:00:00Z	2019-03-18T00:00:00Z
MF444145.1	7322.0		True	2015-01-01	France	Europe	France	2019-07-20T00:00:00Z	2019-07-20T00:00:00Z
MF444144.1	7141.0		True	2006-09-12	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444143.1	7196.0		True	2015-07-23	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444142.1	7262.0		True	2013-04-04	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444141.1	7170.0		True	2012-08-01	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444140.1	7287.0		True	2016-04-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444139.1	7290.0		True	2011-07-27	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444138.1	7328.0		True	2007-04-16	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444137.1	7308.0		True	2014-08-07	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444136.1	7183.0		True	2012-06-11	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444135.1	7211.0		True	2014-11-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444134.1	7308.0		True	2008-09-10	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444133.1	7273.0		True	2016-07-07	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444132.1	7302.0		True	2012-11-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444131.1	7166.0		True	2014-01-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444130.1	7257.0		True	2016-03-16	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444129.1	7255.0		True	2016-10-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444128.1	7230.0		True	2013-05-30	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444127.1	7277.0		True	2013-03-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444126.1	7206.0		True	2015-01-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444125.1	7265.0		True	2012-03-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444124.1	7298.0		True	2006-10-30	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444123.1	7324.0		True	2015-03-17	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444122.1	7205.0		True	2015-09-28	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444121.1	7095.0		True	2012-05-29	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444120.1	7197.0		True	2008-09-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444119.1	7352.0		True	2010-09-06	France	Europe	France	2019-07-20T00:00:00Z	2019-07-20T00:00:00Z
MF444118.1	7126.0		True	2009-03-30	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444117.1	7288.0		True	2016-01-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444116.1	7175.0		True	2016-05-11	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444115.1	7176.0		True	2015-09-17	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444114.1	7148.0		True	2008-12-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444086.1	7220.0		True	2011-08-11	France	Europe	France	2019-07-20T00:00:00Z	2019-07-20T00:00:00Z
MF444083.1	7310.0		True	2015-03-11	France	Europe	France	2019-07-20T00:00:00Z	2019-07-20T00:00:00Z
MF444033.1	7283.0		True	2008-10-07	France	Europe	France	2019-07-20T00:00:00Z	2019-07-20T00:00:00Z
KY436898.1	7276.0		True	2016	Germany	Europe	Germany	2017-04-15T00:00:00Z	2020-08-23T00:00:00Z
MH809516.1	7214.0		True	2017	Nigeria	Africa	Germany	2018-11-05T00:00:00Z	2018-11-05T00:00:00Z
MH377727.1	7288.0		True	2013	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377726.1	7291.0		True	2012	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377725.1	7288.0		True	2012	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377724.1	7291.0		True	2010	Germany	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377723.1	7288.0		True	2011	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377722.1	7287.0		True	2011	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH377721.1	7288.0		True	2010	Sweden	Europe	Sweden	2018-12-27T00:00:00Z	2018-12-27T00:00:00Z
MH184584.1	7219.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MH184583.1	7160.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MH184582.1	7159.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MH184581.1	7327.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MH184580.1	7310.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MH184579.1	7187.0		True	2013	United Kingdom: England	Europe		2018-12-10T00:00:00Z	2018-12-10T00:00:00Z
MG783571.1	7208.0		True	2012	France	Europe	USA	2018-09-23T00:00:00Z	2018-09-23T00:00:00Z
MG783570.1	7239.0		True	2012	France	Europe	USA	2018-09-23T00:00:00Z	2018-09-23T00:00:00Z
MG783569.1	7237.0		True	2012	France	Europe	USA	2018-09-23T00:00:00Z	2018-09-23T00:00:00Z
MG674164.1	7130.0		True	2013	Italy	Europe	Italy	2018-03-08T00:00:00Z	2018-03-08T00:00:00Z
MG573193.1	7242.0		True	2017	Switzerland	Europe	Switzerland	2018-01-23T00:00:00Z	2018-01-23T00:00:00Z
MG211751.1	7291.0		True	2011-06	France	Europe	France	2018-03-13T00:00:00Z	2018-03-13T00:00:00Z
MG211750.1	7247.0		True	2012-01	France	Europe	France	2018-03-13T00:00:00Z	2018-03-13T00:00:00Z
MF959765.1	7229.0		True	2015	Italy	Europe	Italy	2018-09-15T00:00:00Z	2018-09-15T00:00:00Z
MF959764.1	7206.0		True	2015	Italy	Europe	Italy	2018-09-15T00:00:00Z	2018-09-15T00:00:00Z
MF567575.1	7134.0		True	2017	China	Asia	China	2018-01-15T00:00:00Z	2018-01-15T00:00:00Z
MF480298.1	7283.0		True	2013	Germany: Frankfurt am Main	Europe	Germany	2018-04-04T00:00:00Z	2018-04-04T00:00:00Z
MF480297.1	7302.0		True	2013	Germany: Frankfurt am Main	Europe	Germany	2018-04-04T00:00:00Z	2018-04-04T00:00:00Z
MF444113.1	7193.0		True	2010-03-24	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444112.1	7305.0		True	2015-09-26	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444111.1	7191.0		True	2015-10-05	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444110.1	7242.0		True	2014-03-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444109.1	7192.0		True	2012-05-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444108.1	7283.0		True	2014-09-05	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444107.1	7263.0		True	2014-10-15	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444106.1	7202.0		True	2015-05-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444105.1	7308.0		True	2013-07-26	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444104.1	7168.0		True	2009-07-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444103.1	7275.0		True	2013-11-27	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444102.1	7260.0		True	2009-05-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444101.1	7211.0		True	2008-11-20	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444100.1	7252.0		True	2008-08-27	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444099.1	7255.0		True	2015-12-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444098.1	7280.0		True	2014-05-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444097.1	7262.0		True	2015-09-11	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444096.1	7307.0		True	2011-05-24	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444095.1	7285.0		True	2007-06-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444094.1	7294.0		True	2016-03-15	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444093.1	7256.0		True	2013-01-22	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444092.1	7283.0		True	2016-08-05	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444091.1	7209.0		True	2012-05-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444090.1	7312.0		True	2015-09-21	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444089.1	7171.0		True	2013-03-26	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444088.1	7333.0		True	2011-01-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444087.1	7296.0		True	2013-07-31	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444085.1	7275.0		True	2009-11-03	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444084.1	7266.0		True	2012-10-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444082.1	7268.0		True	2006-01-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444081.1	7257.0		True	2013-07-29	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444080.1	7149.0		True	2015-08-28	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444079.1	7215.0		True	2011-04-07	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444078.1	7273.0		True	2007-07-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444077.1	7235.0		True	2008-12-29	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444076.1	7268.0		True	2012-12-17	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444075.1	7211.0		True	2015-03-13	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444074.1	7205.0		True	2016-10-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444073.1	7294.0		True	2014-08-24	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444072.1	7233.0		True	2015-09-03	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444071.1	7141.0		True	2013-09-16	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444070.1	7259.0		True	2011-12-08	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444069.1	7285.0		True	2016-08-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444068.1	7278.0		True	2013-06-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444067.1	7153.0		True	2007-12-11	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444066.1	7278.0		True	2006-01-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444065.1	7181.0		True	2016-01-27	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444064.1	7162.0		True	2015-03-12	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444063.1	7120.0		True	2013-04-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444062.1	7131.0		True	2009-09-11	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444061.1	7254.0		True	2015-05-01	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444060.1	7231.0		True	2015-08-25	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444059.1	7267.0		True	2010-05-22	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444058.1	7432.0		True	2011-06-05	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444057.1	7274.0		True	2013-02-28	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444056.1	7178.0		True	2008-06-17	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444055.1	7319.0		True	2009-09-21	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444054.1	7346.0		True	2015-08-14	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
